Best after 1999 steps

   > Averages:
   > Pre: 0.47536722835830614 Fit: 0.09073204824976938 Act: 9.706011218386143 Tss: 1349.7558139534883 Num: 516 Size: 472
     - .00000000.#0#0001#.111#11#1-N : [Fi: 0,19] [Ex: 00005,0] [Pr: 0,20] [PE: 0,01] [AS: 010,0] [Ti: 01779] [Nu: 001] [Pa: 001]
     - .00000000.0####01#.#0##101#-N : [Fi: 0,19] [Ex: 00005,0] [Pr: 0,07] [PE: 0,03] [AS: 005,8] [Ti: 01237] [Nu: 001] [Pa: 001]
     - .00000000.#0######.10111#1#-E : [Fi: 0,19] [Ex: 00004,0] [Pr: 0,20] [PE: 0,01] [AS: 009,8] [Ti: 01989] [Nu: 001] [Pa: 001]
     - .#00##0##.#00000##.11101111-N : [Fi: 0,19] [Ex: 00015,0] [Pr: 0,40] [PE: 0,16] [AS: 010,4] [Ti: 01917] [Nu: 001] [Pa: 001]
     - .#0000000.###000#0.111##010-W : [Fi: 0,19] [Ex: 00003,0] [Pr: 0,01] [PE: 0,00] [AS: 001,7] [Ti: 00151] [Nu: 001] [Pa: 001]
     - .#0001000.10#00##0.11101#10-N : [Fi: 0,19] [Ex: 00012,0] [Pr: 1,00] [PE: 0,00] [AS: 005,9] [Ti: 01647] [Nu: 001] [Pa: 001]
     - .0#000#0#.1#0000#0.#11##1#1-E : [Fi: 0,18] [Ex: 00005,0] [Pr: 0,04] [PE: 0,03] [AS: 005,2] [Ti: 01661] [Nu: 001] [Pa: 001]
     - .#0#0##0#.000##0#1.1#111011-S : [Fi: 0,18] [Ex: 00003,0] [Pr: 0,72] [PE: 0,19] [AS: 003,0] [Ti: 01988] [Nu: 001] [Pa: 001]
     - .1#0#0#00.0##0#000.#1#01#1#-S : [Fi: 0,17] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,5] [Ti: 01679] [Nu: 001] [Pa: 001]
     - .1#000#00.1000#00#.#011#111-N : [Fi: 0,17] [Ex: 00010,0] [Pr: 1,00] [PE: 0,00] [AS: 011,5] [Ti: 01958] [Nu: 001] [Pa: 001]
     - .#0##00#0.10000000.#01011##-S : [Fi: 0,17] [Ex: 00004,0] [Pr: 0,50] [PE: 0,21] [AS: 004,5] [Ti: 01961] [Nu: 001] [Pa: 001]
     - .00#00#1#.#00#00#0.1#1011#1-E : [Fi: 0,17] [Ex: 00004,0] [Pr: 1,00] [PE: 0,00] [AS: 002,5] [Ti: 01667] [Nu: 001] [Pa: 001]
     - .0##01#00.#000####.##101011-S : [Fi: 0,16] [Ex: 00003,0] [Pr: 1,00] [PE: 0,00] [AS: 003,3] [Ti: 01993] [Nu: 002] [Pa: 001]
